id,primary_name,primary_category,alternate_categories,source_datasets,original_lon,original_lat,truth_lat,truth_lon,notes,offset_meters,structural_category,source_group
08f279e4a851308b030373f134af2819,Big Timber Daycare,day_care_preschool,['education' 'school'],meta,-109.9433057,45.8337935,45.83376690917772,-109.9432231420733,,7.046465883288204,Standalone,Meta Only
08f29acb7491b22c03961762ac2cde06,Plenty on Bell,restaurant,['american_restaurant' 'wine_bar'],meta,-120.2775814,34.7438986,34.7438986,-120.2775814,Accurate,0.0,Standalone,Meta Only
08f28f01800adc1003a03707f48a758b,Smooth Systems Construction,professional_services,['contractor' 'damage_restoration'],meta,-122.4759147,45.4918107,45.491865038475645,-122.4759147,,6.042162812528562,Standalone,Meta Only
08f29a0969036391032504daedc00ff3,Surf Cycle Laundromat,laundromat,['dry_cleaning' 'bicycle_shop'],meta,-117.6761476,33.4674073,33.46743870592462,-117.67617513151248,,4.326332694221117,Standalone,Meta Only
08f29a926d790723035579618f9c1a4b,Gerd Schneider Nursery LLC,nursery_and_gardening,['gardener'],meta,-121.5317864,36.9687127,36.96789169934117,-121.52917935287276,,248.95535480475544,Standalone,Meta Only
08f5d115334485b403081002c9f68498,Hawaii Island Ice Distributors,ice_cream_shop,['smoothie_juice_bar' 'food_beverage_service_distribution'],meta,-155.0681931,19.7248313,19.72482529826246,-155.0681931,,0.6673627660387926,Standalone,Meta Only
08f44e9c9681bcb403c0ec0fc0ce0329,Budget Motel,hotel,['accommodation' 'motel'],meta,-86.8706343,33.540673,33.54064902137949,-86.87045248937835,,17.05990895438614,Standalone,Meta Only
08f2a930f2c452e203916aaade1ea210,Buckeye Carbide,online_shop,['retail'],Microsoft,-84.551325,39.105771,39.10567604612279,-84.55169275711687,,33.44255159787843,Standalone,Microsoft Only
08f29a1b1364219903f1278ee57f0037,Whitakers Hardware,hardware_store,['home_and_garden' 'shopping'],Microsoft|meta,-118.8796407,34.2855036,34.28554009169916,-118.87963051741222,,4.164138194852903,Standalone,Both
08f2b890a368bb1103b3a9b0a0dd74d3,Hoarder's Honeypot,thrift_store,['flea_market'],meta,-74.0329839,42.6998235,42.699945140081226,-74.0331096294683,,16.985613414028073,Standalone,Meta Only
08f2ad4d2a30583203b5846e1271d213,The Wash House,dry_cleaning,['hotel' 'auto_detailing'],meta,-77.5620157,35.8992732,35.89935284464488,-77.5619833670179,,9.32265392839392,Standalone,Meta Only
08f298cb1e73450003321ebbeed09bda,Mammoth Village Gondola,hotel,['holiday_rental_home' 'accommodation'],meta,-118.985239,37.65004,37.65014046360148,-118.98516907455144,,12.755030088704736,Standalone,Meta Only
08f28c6004a6a5520366aaebfff8fdce,Kraken Beach Arts,arts_and_crafts,['beach'],meta,-124.1057816,46.8900849,46.88989324893837,-124.1058931286304,,22.934054638911125,Standalone,Meta Only
08f2a8e4cc0c11030321cc02c69c7bb8,Greenbrier Medical Arts Pharmacy,pharmacy,['drugstore' 'retail'],Microsoft,-80.469931,37.772697,37.77270890025136,-80.46964742216228,,24.959802739470987,Standalone,Microsoft Only
08f446e119883c150375c37494cc4948,UPS Customer Center,professional_services,['food_delivery_service'],meta,-93.88673,29.936922,29.936735470444937,-93.88643379007786,,35.28266666039349,Standalone,Meta Only
08f2ab5b32a11d940300d9faba7d2154,Drab Law Office,lawyer,['real_estate_law' 'wills_trusts_and_probate'],Microsoft|meta,-79.333618,42.4805994,42.480584747931395,-79.33349093632407,,10.546703905688071,Standalone,Both
08f275d39bd1dc4103cc91e4a581d097,Debt Advisors Law Offices Downtown Milwaukee,bankruptcy_law,,Microsoft,-87.90829,43.03925,43.03881125479022,-87.90824762191939,,48.907660750098294,Standalone,Microsoft Only
08f44a132815373603f19b6657f03be8,Chocolatissimo Bakery,bakery,['desserts' 'restaurant'],meta,-80.37359,26.12212,26.121908780404578,-80.37381610200292,,32.575711505382046,Standalone,Meta Only
08f2a86914ae28d903df50ebd97962e7,Best Western Plus Dutch Haus Inn and Suites,hotel,['travel_company' 'travel'],meta,-80.6948665,40.9004913,40.90052219215851,-80.6948665,,3.435051299598757,Standalone,Meta Only
08f2696065ac382d039f10dab66abbca,Betos!,mexican_restaurant,['fast_food_restaurant' 'texmex_restaurant'],meta,-111.93818,40.70175,40.701496851116914,-111.93846346935167,,36.923997738826,Standalone,Meta Only
08f2600b1d28b768034f9e41980fe464,Storage Center,storage_facility,['self_storage_facility' 'business_management_services'],Microsoft|meta,-96.8334442,43.5150923,43.51528542146718,-96.83327487751342,,25.447269800339672,Standalone,Both
08f26e5bacac063503417b44890234e0,Shred Nations,shredding_services,['social_service_organizations' 'professional_services'],Microsoft|meta,-95.2889605,38.9729138,38.9729138,-95.2889605,Accurate,0.0,Standalone,Both
08f2b8a32e69a1a903faa05285b4e0d0,Cookies Services,construction_services,['professional_services' 'plumbing'],Microsoft|meta,-75.92842,43.2821958,43.282396624055224,-75.92829538158007,,24.503404365876968,Standalone,Both
08f269680b0a889d037b29c5a672b36a,Deseret Food Store,grocery_store,['organic_grocery_store' 'shopping'],meta,-111.9375878,41.0350551,41.03959263874309,-111.94135441956698,,595.2935461184559,Standalone,Meta Only
08f2a16a2d3a516203948095e0ec75da,Ready Coffee,coffee_shop,,meta,-73.913437,41.6137494,41.6137494,-73.913437,Accurate,0.0,Standalone,Meta Only
08f29a0b6a91042003c04bfbd9fdb8c1,Shilpark Paint - Garden Grove,paint_store,['retail'],Microsoft,-117.974696,33.774217,33.77430775175674,-117.97484976537528,,17.430516239301635,Standalone,Microsoft Only
08f44f16edacec1a0388588fbcb14660,The Blueberry Warehouse,fruits_and_vegetables,['farmers_market' 'candy_store'],meta,-82.4719403,31.5396344,31.54022871562985,-82.47192013491028,,66.11250820944407,Standalone,Meta Only
08f2a10773c0d49a0305e4e82bdf49ec,Evergreen Lumber,hardware_store,['industrial_equipment' 'construction_services'],meta,-74.0149359,40.6371206,40.63710166147092,-74.01490396355914,,3.4200367289628053,Standalone,Meta Only
08f2aa86b565942103f758737cca263f,Elsy Express,shopping,['grocery_store' 'health_food_store'],meta,-77.1237564,38.7196693,38.71948736453807,-77.1236567192589,,22.00117062797426,Standalone,Meta Only
08f2a80b4312993503c5a5d252aaf6b2,West Fork Events,event_planning,['topic_concert_venue' 'music_venue'],meta,-79.4834185,39.5238505,39.52404897732365,-79.48380692523389,,39.96254869459392,Standalone,Meta Only
08f29a418666042303accd68f3ac6f48,ampm,convenience_store,['gas_station' 'tobacco_shop'],Microsoft|meta,-117.0425875,32.7457757,32.745840172821175,-117.04251298338798,,9.998159052751411,Standalone,Both
08f2aae08ac3273303dbb2ea3a3611eb,Wendy's,fast_food_restaurant,['burger_restaurant' 'breakfast_and_brunch_restaurant'],Microsoft|meta,-77.5672459,39.7503773,39.750358179770075,-77.5673648163247,,10.38619233486166,Standalone,Both
08f262cda6385b89030b5a9153f8a31f,Hotel Excelsior,hotel,['accommodation' 'motel'],Microsoft|meta,-93.5670781,44.9031071,44.90303646139179,-93.56685957391646,,18.91864059064723,Standalone,Both
08f28d4ad1aaeca8032c856abf6c9dbc,King's Teriyaki,japanese_restaurant,['restaurant' 'asian_restaurant'],meta,-121.9839315,47.2004243,47.2004020609865,-121.9838663361318,,5.509280431090656,Standalone,Meta Only
08f2b8d15acd202003a3c3f857903dc8,Marble Valley Engineering,engineering_services,['shopping' 'professional_services'],meta,-72.9811141,43.6104839,43.61045495474575,-72.98118191574073,,6.337920770693827,Standalone,Meta Only
08f29b6cccd0344b039be71106673105,Tortas Chano,mexican_restaurant,['restaurant' 'latin_american_restaurant'],Microsoft|meta,-112.1324314,33.8441965,33.8441965,-112.1324314,Accurate,0.0,Standalone,Both
08f2aa38c1b9312c034441bf768499ce,Army Medical Recruiting,professional_services,['public_and_government_association' 'retirement_home'],meta,-77.85961,40.79506,40.79503367332758,-77.85968656556814,,7.0789596763755664,Standalone,Meta Only
08f44a8903286009031492c267a84177,Nutmeg's Cafe,bakery,['american_restaurant' 'sandwich_shop'],meta,-80.8353283,27.2430865,27.243051269747717,-80.83530894994168,,4.359542713250033,Standalone,Meta Only
08f2a14b83b1d90b03b37e4834d96837,CVS Pharmacy,online_shop,['pharmacy' 'drugstore' 'corporate_office''private_establishments_and_corporates' 'retail'],Microsoft,-72.6388,41.7745,41.7745069784472,-72.63900305282465,,16.85625338724939,Standalone,Microsoft Only
08f2a9c5915140b403b351d3326446f5,The Faulkner Law Office,personal_injury_law,['lawyer' 'legal_services'],Microsoft|meta,-82.8575124,38.7301384,38.730160060161495,-82.85766043616975,,13.065065013456408,Standalone,Both
08f29a8432c8eb00037b153ccd5bf699,Fast and Friendly,health_food_store,['grocery_store' 'convenience_store'],meta,-119.09053,36.20554,36.20557892626107,-119.09050461921704,,4.890905069701432,Standalone,Meta Only
08f26818208f3486033855c455f0f042,Rocky Mountain Connection,shoe_store,['clothing_store' 'sporting_goods'],meta,-105.5229496,40.3763509,40.37637801656704,-105.5229539084331,,3.0372319077693217,Standalone,Meta Only
08f441e5998dc6cb0379e10e1d38c140,PostNet,printing_services,['freight_and_cargo_service' 'shipping_center'],Microsoft|meta,-82.1590044,27.0679415,27.06791704538051,-82.15899984707254,,2.756345347543712,Standalone,Both
08f2a3499dcf213203eeb54cb01f400e,Coastal Electronics,electronics,['auto_manufacturers_and_distributors' 'industrial_equipment'],Microsoft|meta,-69.6688654,44.019241,44.01914294844677,-69.66902499771997,,16.784824046406882,Standalone,Both
08f2a1004b0184ac03ccec805926abb0,Ni Ramen,japanese_restaurant,['tapas_bar'],meta,-73.6718362,40.6569479,40.6569479,-73.6718362,Accurate,0.0,Standalone,Meta Only
08f2a306718f08ee0390e682f933e830,Life Alive Organic Cafe,vegetarian_restaurant,['smoothie_juice_bar' 'cafe'],meta,-71.1196378,42.3729802,42.37296633614464,-71.11969393765101,,4.86243115226272,Standalone,Meta Only
08f2a3497676670203844056f073e79c,Friendship Village Co-op,flowers_and_gifts_shop,['arts_and_crafts' 'shopping_center'],meta,-69.3335785,43.9842881,43.984311118750135,-69.33359831765823,,3.010885555054306,Standalone,Meta Only
08f29ac4da45c3a103c1e12449f23026,Bakersfield Photo Booth Rentals,event_planning,['professional_services' 'event_photography'],Microsoft|meta,-119.0936425,35.355756,35.35579598903089,-119.09361104400293,,5.282972622144569,Standalone,Both
08f44ca028926d9203ff41b767341a7f,Grand Summit View,cabin,['travel' 'accommodation'],meta,-83.5599993,35.7069352,35.70695326777009,-83.5599660011434,,3.6160705001131266,Standalone,Meta Only
08f26e53634191b403d8aa3573a7aaf5,Hardee’s,burger_restaurant,['fast_food_restaurant' 'restaurant'],Microsoft,-95.26548,38.57281,38.5729387619744,-95.26564505364875,,20.2702482257676,Standalone,Microsoft Only
08f2a10a263557aa035d8858e97eaf9c,Taco Bell,fast_food_restaurant,['mexican_restaurant' 'restaurant'],Microsoft|meta,-73.2046532,40.7899434,40.7899180409593,-73.2046532,,2.819796670803232,Standalone,Both
08f2ab2c1e10d01c031b32443f5632ff,Koi Express Hibachi and Sushi,restaurant,['diner' 'japanese_restaurant'],meta,-83.201646,42.4608943,42.46091536828206,-83.20172035045596,,6.533610927395865,Standalone,Meta Only
08f2668659b1882503bd81fb6b0f0b1c,All Saints Camp and Retreat Center,campground,['community_services_non_profits' 'church_cathedral'],meta,-86.368007,37.5646599,37.56456884827286,-86.36811678043385,,14.004720584344652,Large Area,Meta Only
08f44ae8e516e064032c83e9ccb7e60d,Hydrangea Flowers and Events,flowers_and_gifts_shop,['coffee_shop'],Microsoft|meta,-80.0561794,26.6905334,26.69050796479871,-80.05613403110799,,5.321123599534847,Standalone,Both
08f44a1bb0892ca803fefe139c9de12f,4th Street Commons,accommodation,['landmark_and_historical_building' 'real_estate'],meta,-80.3720758,25.7650808,25.76521839921465,-80.37265048298471,,59.54812377754781,Standalone,Meta Only
08f2656016618aaa03f45a3b49b0ba01,Bessine Walterbach,lawyer,['bankruptcy_law' 'criminal_defense_law'],meta,-94.54426,39.2043087,39.20428960108325,-94.54430920292528,,4.741720100869104,Standalone,Meta Only
08f441ad5dab099b030b26a8f1efd238,Exuberant Tropicals Nursery,nursery_and_gardening,['accommodation'],meta,-82.3856418,27.8268555,27.826869249717447,-82.38537671729345,,26.112127899297732,Standalone,Meta Only
08f44a98cd29b933034e46c3e3ec7e68,Motel 6 Orlando Kissimmee Main Gate West,hotel,['accommodation' 'travel'],meta,-81.585018,28.334163,28.334087913229585,-81.585018,,8.349267928230542,Standalone,Meta Only
08f261650ad30512038354b0d63e8de4,Long John Silver's,fast_food_restaurant,['seafood_restaurant' 'restaurant'],Microsoft,-103.1972292,44.0871831,44.08732106190061,-103.19749146245034,,25.963436591171934,Standalone,Microsoft Only
08f266d32d3209830327457fa9a7744f,Boost Mobile,mobile_phone_store,['telecommunications_company'],Microsoft|meta,-84.5191151,38.007152,38.007115615124,-84.51913870441363,,4.543740465839988,Standalone,Both
08f44c228650502b038f024d6fceaef2,Dumpee Dumpsters,garbage_collection_service,['recycling_center' 'professional_services'],meta,-82.0803119,33.4987989,33.49881273263664,-82.08036558319417,,5.210002600578365,Standalone,Meta Only
08f28d5576ae9635031b6974e2a54d8d,Mattress Firm,mattress_store,['furniture_store' 'shopping'],Microsoft|meta,-122.3667933,47.5225566,47.5225566,-122.3667933,Accurate,0.0,Standalone,Both
08f2680041549ca803b172e92396c2ef,Pioneer Ridge,holiday_rental_home,['rv_park' 'property_management'],meta,-106.8187588,40.4593073,40.45939253614253,-106.81873095729796,,9.766172890004349,Large Area,Meta Only
08f29a54db20b98503452132b4a211ce,Yogis Teriyaki,japanese_restaurant,['restaurant' 'asian_restaurant'],meta,-117.9073804,33.7135293,33.7135293,-117.9073804,Accurate,0.0,Standalone,Meta Only
08f2aaa28e9a64b503f61ec435f1726b,West Park Gardens,hotel,['bed_and_breakfast' 'accommodation'],meta,-78.0009126,38.4689924,38.4689924,-78.0009126,Accurate,0.0,Standalone,Meta Only
08f29aeb21d08a1603ac63aee48e6871,Redbox,rental_kiosks,['kiosk' 'food' 'retail'],Microsoft,-119.0217861,35.3103942,35.31015745705301,-119.02169872643016,,27.492568223676617,Mall or Nested,Microsoft Only
08f2a136a515110e03ec86d4e1bb4c9a,Little Spice Pizzeria,delicatessen,['food_delivery_service'],meta,-74.9850525,39.6988544,39.69889252708231,-74.9850525,,4.239538120677122,Standalone,Meta Only
08f2681a44a9013403b740109fa9a2dd,The Establishment at Bradburn Village,event_planning,['topic_concert_venue'],Microsoft|meta,-105.0419075,39.9124767,39.91246008377967,-105.0419075,,1.847639400947676,Standalone,Both
08f269625495ab0e030407b32ff7df76,Millhaven Homes,construction_services,['architectural_designer' 'real_estate'],meta,-111.7214772,40.3426478,40.34286989049779,-111.7215969166497,,26.698379805027656,Standalone,Meta Only
08f48d621139b8b30344b8490175a2ac,Michael's Pharmacy,pharmacy,['health_and_medical' 'shopping'],meta,-103.1358992,32.727898,32.72805175816167,-103.1358992,,17.097127507844313,Standalone,Meta Only
08f44c0a32819ca303fba357b8406a3c,Redbox,rental_kiosks,['kiosk' 'food' 'retail'],Microsoft,-83.6160651,32.859072,32.859317492765484,-83.61617355997217,,29.116768541667657,Mall or Nested,Microsoft Only
08f2a846b140ca8303450c840790edaf,Corson Custom Graphics,sign_making,['advertising_agency' 'printing_services'],meta,-80.2310155,40.2941617,40.2941617,-80.2310155,Accurate,0.0,Standalone,Meta Only
08f48ab2e46c459203226d25fb72d0ec,Deep Rock Dystopia,hotel,['holiday_rental_home' 'accommodation'],meta,-103.5738677,29.3265989,29.3270619057096,-103.5749102222941,,113.4240842671358,Standalone,Meta Only
08f44e00d874e6cd0333011f2102e015,East Bank Campground,campground,['rv_park' 'park'],meta,-84.8517976,30.7190016,30.7190016,-84.8517976,Accurate,0.0,Large Area,Meta Only
08f29a56582ae483037a234caabd998c,El Tarasco Mexican Food,mexican_restaurant,['restaurant' 'latin_american_restaurant'],Microsoft|meta,-118.4158563,33.9182406,33.91824408023761,-118.41583342135446,,2.1462666121977545,Standalone,Both
08f48eec5170b6ea03d53f6499e7b592,Sieling's Mobile Village,accommodation,['campground' 'real_estate'],meta,-109.9181078,31.4050322,31.40539973249198,-109.9180475380272,,41.26598907516741,Large Area,Meta Only
08f44c229dd00bae03e50b9f529513cb,Blue Rhino Propane Exchange,propane_supplier,,Microsoft,-82.089836,33.549945,33.54937115243061,-82.0900353984916,,66.43065112550136,Standalone,Microsoft Only
08f44a90ec41e20e03ccbb738c4e154f,My Urban Lodge,furniture_store,['retail'],Microsoft|meta,-81.3558519,28.5957703,28.595784177279945,-81.3558519,,1.543083125315592,Standalone,Both
08f298cb02d756e003246b5863f62d32,"Lake George Camp Ground, Mammoth Lakes, California",campground,['lake'],meta,-119.0096356,37.6025368,37.60358370428073,-119.01098000547483,,166.06722890402068,Large Area,Meta Only
08f26481ac23034303b8ee99d9f1409f,Roam Freely RV Park,campground,,meta,-88.0867,35.8504853,35.85035117648531,-88.08696874110626,,28.44462183952786,Large Area,Meta Only
08f262cd5382999a03ba3cdd16e0ad01,Americas Best Value Inn Burnsville Minneapolis,resort,['hotel' 'motel'],Microsoft,-93.2917327880859,44.7692070007324,44.76936347140363,-93.2917327880859,,17.398744809358323,Standalone,Microsoft Only
08f2a100d801871d030e74845c013b2f,Buildeem,construction_services,['contractor' 'professional_services'],meta,-73.9418784,40.6868555,40.68683709461072,-73.94183833365845,,3.949852937499165,Standalone,Meta Only
08f44c845ea2326803f348e9e90cea93,Composites One LLC,professional_services,,Microsoft|meta,-84.290183,35.5750245,35.575062208161086,-84.29010245599018,,8.405021364092619,Standalone,Both
08f2719c9cb63b9e03f3042c44b0f1c9,Dakota Supply Group,wholesale_store,['industrial_equipment' 'professional_services'],meta,-97.0988549,47.9152641,47.91535038405805,-97.09870416017628,,14.773458964881636,Standalone,Meta Only
08f275ccb24e15920328d4706f3df5f5,Neale Hall,accommodation,['campus_building' 'college_university'],meta,-89.5721227,44.530571,44.53051574722423,-89.57197900700044,,12.941617663043951,Standalone,Meta Only
08f29a180b423609030ab4a518c65443,Calabasas Printing,printing_services,['screen_printing_t_shirt_printing'],meta,-118.6489146,34.158,34.158051836926674,-118.6490784409441,,16.139825683402435,Standalone,Meta Only
08f2a100d21134c103ffdfce45695dc5,InStep Consulting LLC,professional_services,,meta,-73.9875433,40.7445736,40.74459986545127,-73.9875799983026,,4.252991224693909,Standalone,Meta Only
08f268cd8da1d32b03487acb42549b5e,CCS Facility Services Corporate Headquarters,janitorial_services,['cleaning_services'],Microsoft,-104.9815808,39.6953761,39.695514477071875,-104.98176883315222,,22.26153109872312,Standalone,Microsoft Only
08f4413c35cd64d003203cca8a0e1d20,Redbox,rental_kiosks,['kiosk' 'food' 'retail'],Microsoft,-81.7241714,25.952244,25.952264490334876,-81.72431355089314,,14.393989005616088,Mall or Nested,Microsoft Only
08f298cb027067130313e977457ee274,Twin Lakes Campground,campground,['lake' 'travel'],meta,-119.0099621,37.616277,37.61569539391396,-119.00892809099076,Campground,111.7009674902858,Large Area,Meta Only
08f2aac3a846d1ad03bdd573c3a2078d,Elkton Injury Resource,lawyer,['legal_services'],meta,-75.82391,39.6102,39.61009739059716,-75.82385697638853,,12.280553983708533,Standalone,Meta Only
08f29a18d67ad770039dad16a0f8eb0d,CENTERcoffee,coffee_shop,['cafe' 'ice_cream_shop'],meta,-118.5106625,34.2610151,34.26109250449312,-118.5106399088824,,8.853844458516807,Standalone,Meta Only
08f44f69027a986303c2790124a948e8,Lankford Monuments,funeral_services_and_cemeteries,,Microsoft,-81.300393,29.027801,29.028012417840845,-81.30046913432804,,24.646462205292476,Standalone,Microsoft Only
08f26653a97ab63003e359ea728ee94e,Minute Clinic,shopping,,meta,-86.16464,40.48788,40.48803597450798,-86.16464,,17.343573974103244,Mall or Nested,Meta Only
08f2681a3191b11203efb65a10ef1d15,Phoenix Asylum,event_planning,['art_gallery' 'arts_and_entertainment'],meta,-105.2432938,40.0260266,40.026050377722584,-105.24304184038355,,21.61610486620711,Standalone,Meta Only
08f276acc1c1b5810308764740dc52db,Wittock Kitchen and Bath,kitchen_supply_store,['kitchen_and_bath' 'home_improvement_store' 'building_supply_store' 'interior_design' 'retail'],Microsoft,-84.68138,45.01527,45.01567280248228,-84.68148757446656,,45.58081294112099,Standalone,Microsoft Only
08f260e273a6d3a20395d2a61c206f77,Malibu Custom Framing,arts_and_crafts,['arts_and_entertainment'],meta,-96.0358357,41.2614948,41.26155974121507,-96.0358842247114,,8.2822584953266,Standalone,Meta Only
08f27905b12ab253036f3d6a207b1758,Volk Photography,professional_services,['graphic_designer'],meta,-111.3075375,47.53213,47.53204569691257,-111.3076228319751,,11.354089422337422,Standalone,Meta Only
08f2601b921984550352a75d1877bed7,Triangle,bar,['pub' 'mexican_restaurant'],meta,-95.9734255,42.8155897,42.815523578189946,-95.97347906479244,,8.552596748710085,Standalone,Meta Only
08f2a106b3bb015103fa4937f80d505f,Bill's Luncheonette,breakfast_and_brunch_restaurant,['american_restaurant' 'restaurant'],meta,-74.4228149,40.619528,40.6195121318661,-74.422815,,1.7644761714598984,Standalone,Meta Only
08f29a1d758809b103eb77767b098582,Good Guys Fabric,fabric_store,['fabric_wholesaler' 'wholesaler' 'arts_and_crafts' 'business_equipment_and_supply' 'business_to_business' 'retail'],Microsoft,-118.2441946864128,34.03705805540085,34.03859864950781,-118.24261897688189,,224.5583712672265,Standalone,Microsoft Only
08f26051238ec6260310bc3590e56ac5,Lolkus Outdoors,hunting_and_fishing_supplies,['active_life' 'sports_club_and_league'],meta,-95.9483102,43.9351795,43.935168003438775,-95.94830546637333,,1.3333698279146218,Standalone,Meta Only
08f283035a5517a803d519edc5e95aee,McDonald's,burger_restaurant,['fast_food_restaurant' 'restaurant'],Microsoft,-122.673471,38.457976,38.45794235556177,-122.67356554567188,,9.042537761814094,Standalone,Microsoft Only
08f28d558c2cb2ea0339dc9eea8f2d5d,Woodside East Apartments,accommodation,['landmark_and_historical_building' 'real_estate_service'],Microsoft|meta,-122.1226314,47.6228798,47.62328558071522,-122.12177456232432,,78.48337265131416,Standalone,Both
08f26ee2d116392903638f3a4cf33ab4,Taco Mayo,fast_food_restaurant,['mexican_restaurant' 'restaurant'],Microsoft|meta,-95.9667418,36.154934,36.154934,-95.9667418,Accurate,0.0,Standalone,Both
08f44a9971995b8d033809c3eb479d1b,Conroy Security LLC,professional_services,['business_manufacturing_and_supply'],meta,-81.7241838,28.0440949,28.044123206208216,-81.72415005532255,,4.568803616064131,Standalone,Meta Only
08f29a54cdadb88e03e0d2955507738b,Stay wavy,accommodation,['hotel'],meta,-118.0052,33.65993,33.65990867803626,-118.00511061701064,,8.60563437321349,Standalone,Meta Only
08f266d3704eab560309b6ff63d0c46f,Kroger,supermarket,['grocery_store' 'shopping'],Microsoft|meta,-84.5360783,37.9547512,37.954942240614415,-84.53611721105531,,21.514954717321256,Standalone,Both
08f262cb60b7206003eadb89bdc0b79f,Redbox,rental_kiosks,['kiosk' 'food' 'retail'],Microsoft,-92.275165,44.443181,44.44323824989279,-92.27529397808232,,12.056767133960468,Mall or Nested,Microsoft Only
08f26c844a18ea23039e673a96dcb2be,Journeys,shoe_store,['retail'],Microsoft,-97.1087374,33.1907221,33.18998744405077,-97.10680488522904,,197.51350829115896,Mall or Nested,Microsoft Only
08f44ae8ecc906430352b65d9d0f69ec,Zeidel & Co,clothing_store,['uniform_store' 'fashion_accessories_store'],Microsoft|meta,-80.0534792,26.721967,26.72200690635553,-80.05341396587878,,7.852885959137169,Standalone,Both
08f268c79236aa5203f03e01857e66a1,Forest Films LLC,video_film_production,,Microsoft,-105.0565071,38.995187,38.99529275357531,-105.05653774883766,,12.053869426334447,Standalone,Microsoft Only
08f48eba5020da4003eefec7e4844ad1,T-Mobile,mobile_phone_store,['telecommunications_company' 'electronics'],Microsoft|meta,-111.8674586,33.4339035,33.4339035,-111.8674586,Accurate,0.0,Standalone,Both
08f29a07a2d9484103364ddda43ca7da,Chateau de Swan,hotel,['cabin' 'accommodation'],meta,-116.8951768,34.2481081,34.24804119121186,-116.8952014726736,,7.77786654394366,Standalone,Meta Only
08f44422e64860d403029d18e7beaf64,Wendy's,burger_restaurant,['fast_food_restaurant' 'restaurant'],Microsoft,-90.4657816886902,31.57852400129259,31.57859111715942,-90.46591491258046,,14.661713460962927,Standalone,Microsoft Only
08f2aae2c92e835c030d3d36c3cd22fd,Bobbie's Daycare Learning Center,day_care_preschool,['home_service' 'preschool'],meta,-77.2545004,39.2181474,39.2182358172996,-77.25465925816606,,16.850680688436675,Standalone,Meta Only
08f2ad346409bc64034bbc482c561a1f,Little Caesars Pizza,pizza_restaurant,['fast_food_restaurant' 'restaurant'],Microsoft|meta,-78.9476656,33.7321972,33.732309188163384,-78.94738404049376,,28.861599838558167,Standalone,Both
08f29a0a58c1eb10034f20025a4378d5,PLPC,software_development,['computer_store' 'computer_hardware_company'],meta,-117.895942,34.003007,34.003026681863346,-117.89535457843851,,54.193607531690446,Standalone,Meta Only
08f2a158e0d1e3630317e57d8183a2a7,Bloodline Sportfishing,hunting_and_fishing_supplies,['fishing_club' 'active_life'],meta,-71.9381372,41.0668083,41.0668083,-71.9381372,Accurate,0.0,Standalone,Meta Only
08f2748cd394444403c4a5883e348604,Trinity Health Lab - Walker,laboratory,,Microsoft,-85.7778123,42.9853099,42.985361023353214,-85.77754066742997,,22.814756750537143,Standalone,Microsoft Only
08f262eb19cea0b1036fe8dc1323076f,Insomnia Cookies,bakery,['desserts' 'food_delivery_service'],Microsoft|meta,-93.9935291,44.1459759,44.14600304604184,-93.9935291,,3.0185021310469295,Standalone,Both
08f2aae82918c19b03298e6461f00482,D.M. Fetrow Inc,environmental_testing,['retail'],Microsoft,-76.8752874,40.0570941,40.0570832020762,-76.8754018109933,,9.812517430089995,Standalone,Microsoft Only
08f2ad344d098096034fe7f1a2af28a8,Kiefer Beach Homes,holiday_rental_home,['accommodation' 'hotel'],meta,-78.9592854,33.6312199,33.63045600941344,-78.9598900327372,,101.7279771645273,Standalone,Meta Only
08f289607080136e03c6ab4f3b743d94,Old Faithful Lodge Cafeteria,resort,['hotel' 'inn' 'lodge' 'motel'],Microsoft,-110.825172153689,44.459193243237536,44.45923677354392,-110.82515388525526,,5.052833986459245,Mall or Nested,Microsoft Only
08f268cccb54c54d0377d52348621419,SKECHERS Factory Outlet,shoe_store,['shopping'],meta,-104.8748037,39.4162089,39.41608759870615,-104.8747832292184,,13.60224031817706,Standalone,Meta Only
08f489c03369686d039bc697982bc8d3,Brass,event_planning,['commercial_real_estate' 'social_service_organizations'],meta,-98.4872806,29.5213009,29.521341758903255,-98.4873306300848,", ",6.638931863769547,Standalone,Meta Only
08f44a905639a0ad0340a3d4b9df9184,Law Office of Erin Morse,divorce_and_family_law,['legal_services' 'lawyer'],Microsoft|meta,-81.37757,28.5593675,28.559584542896246,-81.37749331144022,,25.26954820885439,Standalone,Both
08f48e854563625603ca7625b331449e,University Inn,hotel,['accommodation' 'motel'],meta,-110.9715111,32.2339139,32.233952645744004,-110.97163299662093,,12.24802007421088,Standalone,Meta Only
08f29ab9ab06a58003908fcd74f70bea,Ipsos,advertising_agency,['marketing_consultant' 'bar'],meta,-119.788419,36.781466,36.78032346467976,-119.78897663463616,,136.40597372434266,Standalone,Meta Only
08f27594c19a8ac903e585f684e3e4e9,Baseball Tap,pub,['bar' 'sports_bar'],meta,-88.9531606,42.2361997,42.23621533565265,-88.95327586105113,,9.646999429551348,Standalone,Meta Only
08f441a092b35a9e0379350d60cd0531,Piccola Italia Restaurant,italian_restaurant,['pizza_restaurant' 'restaurant'],meta,-82.1964428,28.229761,28.229761,-82.1964428,Accurate,0.0,Standalone,Meta Only
