id,name,address,lon,lat,map_osm,map_google,ground_truth_lon,ground_truth_lat,label
08f298cb02d756e003246b5863f62d32,"Lake George Camp Ground, Mammoth Lakes, California",,-119.0096356,37.6025368,https://www.openstreetmap.org/?mlat=37.6025368&mlon=-119.0096356&zoom=17,"https://www.google.com/maps/search/?api=1&query=37.6025368,-119.0096356",,,
08f262cd5382999a03ba3cdd16e0ad01,Americas Best Value Inn Burnsville Minneapolis,,-93.2917327880859,44.7692070007324,https://www.openstreetmap.org/?mlat=44.7692070007324&mlon=-93.2917327880859&zoom=17,"https://www.google.com/maps/search/?api=1&query=44.7692070007324,-93.2917327880859",,,
08f2a100d801871d030e74845c013b2f,Buildeem,,-73.9418784,40.6868555,https://www.openstreetmap.org/?mlat=40.6868555&mlon=-73.9418784&zoom=17,"https://www.google.com/maps/search/?api=1&query=40.6868555,-73.9418784",,,
08f44c845ea2326803f348e9e90cea93,Composites One LLC,,-84.290183,35.5750245,https://www.openstreetmap.org/?mlat=35.5750245&mlon=-84.290183&zoom=17,"https://www.google.com/maps/search/?api=1&query=35.5750245,-84.290183",,,
08f2719c9cb63b9e03f3042c44b0f1c9,Dakota Supply Group,,-97.0988549,47.9152641,https://www.openstreetmap.org/?mlat=47.9152641&mlon=-97.0988549&zoom=17,"https://www.google.com/maps/search/?api=1&query=47.9152641,-97.0988549",,,
08f275ccb24e15920328d4706f3df5f5,Neale Hall,,-89.5721227,44.530571,https://www.openstreetmap.org/?mlat=44.530571&mlon=-89.5721227&zoom=17,"https://www.google.com/maps/search/?api=1&query=44.530571,-89.5721227",,,
08f29a180b423609030ab4a518c65443,Calabasas Printing,,-118.6489146,34.158,https://www.openstreetmap.org/?mlat=34.158&mlon=-118.6489146&zoom=17,"https://www.google.com/maps/search/?api=1&query=34.158,-118.6489146",,,
08f2a100d21134c103ffdfce45695dc5,InStep Consulting LLC,,-73.9875433,40.7445736,https://www.openstreetmap.org/?mlat=40.7445736&mlon=-73.9875433&zoom=17,"https://www.google.com/maps/search/?api=1&query=40.7445736,-73.9875433",,,
08f268cd8da1d32b03487acb42549b5e,CCS Facility Services Corporate Headquarters,,-104.9815808,39.6953761,https://www.openstreetmap.org/?mlat=39.6953761&mlon=-104.9815808&zoom=17,"https://www.google.com/maps/search/?api=1&query=39.6953761,-104.9815808",,,
08f4413c35cd64d003203cca8a0e1d20,Redbox,,-81.7241714,25.952244,https://www.openstreetmap.org/?mlat=25.952244&mlon=-81.7241714&zoom=17,"https://www.google.com/maps/search/?api=1&query=25.952244,-81.7241714",,,
08f298cb027067130313e977457ee274,Twin Lakes Campground,,-119.0099621,37.616277,https://www.openstreetmap.org/?mlat=37.616277&mlon=-119.0099621&zoom=17,"https://www.google.com/maps/search/?api=1&query=37.616277,-119.0099621",,,
08f2aac3a846d1ad03bdd573c3a2078d,Elkton Injury Resource,,-75.82391,39.6102,https://www.openstreetmap.org/?mlat=39.6102&mlon=-75.82391&zoom=17,"https://www.google.com/maps/search/?api=1&query=39.6102,-75.82391",,,
08f29a18d67ad770039dad16a0f8eb0d,CENTERcoffee,,-118.5106625,34.2610151,https://www.openstreetmap.org/?mlat=34.2610151&mlon=-118.5106625&zoom=17,"https://www.google.com/maps/search/?api=1&query=34.2610151,-118.5106625",,,
08f44f69027a986303c2790124a948e8,Lankford Monuments,,-81.300393,29.027801,https://www.openstreetmap.org/?mlat=29.027801&mlon=-81.300393&zoom=17,"https://www.google.com/maps/search/?api=1&query=29.027801,-81.300393",,,
08f26653a97ab63003e359ea728ee94e,Minute Clinic,,-86.16464,40.48788,https://www.openstreetmap.org/?mlat=40.48788&mlon=-86.16464&zoom=17,"https://www.google.com/maps/search/?api=1&query=40.48788,-86.16464",,,
08f2681a3191b11203efb65a10ef1d15,Phoenix Asylum,,-105.2432938,40.0260266,https://www.openstreetmap.org/?mlat=40.0260266&mlon=-105.2432938&zoom=17,"https://www.google.com/maps/search/?api=1&query=40.0260266,-105.2432938",,,
08f276acc1c1b5810308764740dc52db,Wittock Kitchen and Bath,,-84.68138,45.01527,https://www.openstreetmap.org/?mlat=45.01527&mlon=-84.68138&zoom=17,"https://www.google.com/maps/search/?api=1&query=45.01527,-84.68138",,,
08f260e273a6d3a20395d2a61c206f77,Malibu Custom Framing,,-96.0358357,41.2614948,https://www.openstreetmap.org/?mlat=41.2614948&mlon=-96.0358357&zoom=17,"https://www.google.com/maps/search/?api=1&query=41.2614948,-96.0358357",,,
08f27905b12ab253036f3d6a207b1758,Volk Photography,,-111.3075375,47.53213,https://www.openstreetmap.org/?mlat=47.53213&mlon=-111.3075375&zoom=17,"https://www.google.com/maps/search/?api=1&query=47.53213,-111.3075375",,,
08f2601b921984550352a75d1877bed7,Triangle,,-95.9734255,42.8155897,https://www.openstreetmap.org/?mlat=42.8155897&mlon=-95.9734255&zoom=17,"https://www.google.com/maps/search/?api=1&query=42.8155897,-95.9734255",,,
08f2a106b3bb015103fa4937f80d505f,Bill's Luncheonette,,-74.4228149,40.619528,https://www.openstreetmap.org/?mlat=40.619528&mlon=-74.4228149&zoom=17,"https://www.google.com/maps/search/?api=1&query=40.619528,-74.4228149",,,
08f29a1d758809b103eb77767b098582,Good Guys Fabric,,-118.24419468641281,34.03705805540085,https://www.openstreetmap.org/?mlat=34.03705805540085&mlon=-118.24419468641281&zoom=17,"https://www.google.com/maps/search/?api=1&query=34.03705805540085,-118.24419468641281",,,
08f26051238ec6260310bc3590e56ac5,Lolkus Outdoors,,-95.9483102,43.9351795,https://www.openstreetmap.org/?mlat=43.9351795&mlon=-95.9483102&zoom=17,"https://www.google.com/maps/search/?api=1&query=43.9351795,-95.9483102",,,
08f283035a5517a803d519edc5e95aee,McDonald's,,-122.673471,38.457976,https://www.openstreetmap.org/?mlat=38.457976&mlon=-122.673471&zoom=17,"https://www.google.com/maps/search/?api=1&query=38.457976,-122.673471",,,
08f28d558c2cb2ea0339dc9eea8f2d5d,Woodside East Apartments,,-122.1226314,47.6228798,https://www.openstreetmap.org/?mlat=47.6228798&mlon=-122.1226314&zoom=17,"https://www.google.com/maps/search/?api=1&query=47.6228798,-122.1226314",,,
08f26ee2d116392903638f3a4cf33ab4,Taco Mayo,,-95.9667418,36.154934,https://www.openstreetmap.org/?mlat=36.154934&mlon=-95.9667418&zoom=17,"https://www.google.com/maps/search/?api=1&query=36.154934,-95.9667418",,,
08f44a9971995b8d033809c3eb479d1b,Conroy Security LLC,,-81.7241838,28.0440949,https://www.openstreetmap.org/?mlat=28.0440949&mlon=-81.7241838&zoom=17,"https://www.google.com/maps/search/?api=1&query=28.0440949,-81.7241838",,,
08f29a54cdadb88e03e0d2955507738b,Stay wavy,,-118.0052,33.65993,https://www.openstreetmap.org/?mlat=33.65993&mlon=-118.0052&zoom=17,"https://www.google.com/maps/search/?api=1&query=33.65993,-118.0052",,,
08f266d3704eab560309b6ff63d0c46f,Kroger,,-84.5360783,37.9547512,https://www.openstreetmap.org/?mlat=37.9547512&mlon=-84.5360783&zoom=17,"https://www.google.com/maps/search/?api=1&query=37.9547512,-84.5360783",,,
08f262cb60b7206003eadb89bdc0b79f,Redbox,,-92.275165,44.443181,https://www.openstreetmap.org/?mlat=44.443181&mlon=-92.275165&zoom=17,"https://www.google.com/maps/search/?api=1&query=44.443181,-92.275165",,,
08f26c844a18ea23039e673a96dcb2be,Journeys,,-97.1087374,33.1907221,https://www.openstreetmap.org/?mlat=33.1907221&mlon=-97.1087374&zoom=17,"https://www.google.com/maps/search/?api=1&query=33.1907221,-97.1087374",,,
08f44ae8ecc906430352b65d9d0f69ec,Zeidel & Co,,-80.0534792,26.721967,https://www.openstreetmap.org/?mlat=26.721967&mlon=-80.0534792&zoom=17,"https://www.google.com/maps/search/?api=1&query=26.721967,-80.0534792",,,
08f268c79236aa5203f03e01857e66a1,Forest Films LLC,,-105.0565071,38.995187,https://www.openstreetmap.org/?mlat=38.995187&mlon=-105.0565071&zoom=17,"https://www.google.com/maps/search/?api=1&query=38.995187,-105.0565071",,,
08f48eba5020da4003eefec7e4844ad1,T-Mobile,,-111.8674586,33.4339035,https://www.openstreetmap.org/?mlat=33.4339035&mlon=-111.8674586&zoom=17,"https://www.google.com/maps/search/?api=1&query=33.4339035,-111.8674586",,,
08f29a07a2d9484103364ddda43ca7da,Chateau de Swan,,-116.8951768,34.2481081,https://www.openstreetmap.org/?mlat=34.2481081&mlon=-116.8951768&zoom=17,"https://www.google.com/maps/search/?api=1&query=34.2481081,-116.8951768",,,
08f44422e64860d403029d18e7beaf64,Wendy's,,-90.46578168869019,31.57852400129259,https://www.openstreetmap.org/?mlat=31.57852400129259&mlon=-90.46578168869019&zoom=17,"https://www.google.com/maps/search/?api=1&query=31.57852400129259,-90.46578168869019",,,
08f2aae2c92e835c030d3d36c3cd22fd,Bobbie's Daycare Learning Center,,-77.2545004,39.2181474,https://www.openstreetmap.org/?mlat=39.2181474&mlon=-77.2545004&zoom=17,"https://www.google.com/maps/search/?api=1&query=39.2181474,-77.2545004",,,
08f2ad346409bc64034bbc482c561a1f,Little Caesars Pizza,,-78.9476656,33.7321972,https://www.openstreetmap.org/?mlat=33.7321972&mlon=-78.9476656&zoom=17,"https://www.google.com/maps/search/?api=1&query=33.7321972,-78.9476656",,,
